pc1,pc2,FloorRate,Orientation
-1.7677561032338611,0.04756760290702959,0.507,Bisexual
0.6315704474290392,1.0677126777517512,0.177,Bisexual
-1.4868933876089683,1.0626101711635265,0.186,Bisexual
1.6075265411687631,1.010540999817083,0.087,Pansexual
1.3561779270510337,-0.15035996874013627,0.255,Heterosexual
-0.3452672174169197,-0.33813335910933257,0.335,Bisexual
1.4924005641648095,-0.39086288581510703,0.244,Heterosexual
-0.6466367340617096,0.5926797117035582,0.282,Bisexual
-0.9645147472529448,2.3518673005098214,0.195,Pansexual
-0.8530798418835529,1.4050042071587765,0.493,Pansexual
-0.2112762043260094,1.5857728876753914,0.312,Bisexual
-0.48511743546600705,1.3499044829194444,0.167,Pansexual
0.2315174796413481,-1.6127649143424707,0.064,Heterosexual
-0.9225878163033252,-0.20071925227522927,0.073,Heterosexual
1.1470441575667014,-0.4326443482602227,0.19,Heterosexual
1.5314538762052092,1.2495777134341548,0.19,Bisexual
-0.7437928929212075,1.6883857965514786,0.205,Bisexual
-2.140762140445741,-0.6639177712743008,0.317,Bisexual
1.0858098527991984,0.03866035219202331,0.259,Heterosexual
1.7078349214977582,0.5571765317734478,0.121,Bisexual
-0.2448725912772352,-0.48845657052440383,0.19,Homosexual
-1.9297755861632484,-0.6285217021012837,0.293,Heterosexual
0.40014137656964655,-0.6774392378782009,0.603,Heterosexual
