Q1_Need,Q2_Need,Q3_Need,Q4_Need,Q5_Need,Orientation,Age
4.099674684261808,4.870539878148775,3.447575903277797,3.349236276483047,7.419532443907028,Pansexual,59
5.1047031274850285,3.6261168817051868,2.9671542078544957,1.9785631007035782,6.1125078221979,Bisexual,54
4.42202960470736,5.565783647914289,5.376786546896168,4.273197229680397,6.56254169967659,Heterosexual,54
5.170276017876872,5.508772425371286,8.053864851747242,8.23375900290072,7.722381357827771,Bisexual,59
5.99319601178157,5.577908097880768,1.9382624541593587,3.3302647405039583,6.627166847908233,Heterosexual,54
7.379025224218028,8.011807090324313,2.021121114963556,2.939437720965869,8.726963851233405,Asexual,52
3.1432767517597267,5.4139696095641225,5.0883217541381445,3.5178211505149672,6.600363814385398,Heterosexual,40
8.1995500619844,8.381416317042895,4.363782979252623,3.374154842682285,7.224684725751886,Bisexual,23
2.0718683007162473,2.3200888870165834,6.693414651472067,7.634185839460283,7.93259083187309,Homosexual,21
4.772322357446625,4.312961457906381,4.167856370651927,3.185368977113618,5.581634267066969,Heterosexual,35
5.882475809726865,5.032631440262072,2.281415818425881,2.0567826684288564,5.239191188019224,Heterosexual,26
5.421487801602549,6.251823618146794,4.181309661384619,4.731361760409171,5.474343685429905,Heterosexual,46
4.065950720269109,3.2098668943602418,5.2174071611658155,4.24906270630218,8.262584103427182,Heterosexual,30
4.687816624464087,4.75938286168348,4.640964362394729,4.746339868540689,6.448141854107553,Heterosexual,64
4.2604985980117505,3.782841151246634,4.014548062214596,2.680522567296391,9.558199285668252,Homosexual,34
4.115952864583682,4.594932690330074,5.133349379178307,4.5319817352270935,6.4357524013426115,Heterosexual,62
6.274403145531537,6.608065250818486,5.3385911808913455,5.658373115033883,7.184551303197037,Heterosexual,49
5.535523228947571,6.57306317320547,5.764317982075054,4.171324248543385,8.542109952567875,Bisexual,39
3.9606356071090185,3.4506192082542713,4.297419775179286,4.737894513139684,9.006092888159124,Heterosexual,21
6.349399813149876,6.079524877856505,2.6657638393662912,2.64612604043961,9.061503576636397,Pansexual,22
5.460949281314914,4.482185565532607,3.2934273728666454,3.8459173272837934,8.208366230593143,Asexual,54
6.21929317825844,5.7749999181823295,5.413017933016714,5.636932067081375,8.024062525811463,Bisexual,58
5.944443262885418,6.32174375593027,1.3661286580255279,2.730269087999372,7.592526949201183,Homosexual,30
